# FIRESONG Output description
# Standard candle sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
-23.5706 4.4325 4.5829e-13
27.0903 2.7115 1.5555e-12
23.4086 4.4925 4.4335e-13
4.1570 2.3665 2.1898e-12
-4.3517 3.4275 8.6623e-13
38.9971 1.3355 9.3301e-12
-27.8290 1.5085 6.8464e-12
3.4639 3.1165 1.0980e-12
12.7552 3.9615 6.0480e-13
62.6733 2.6075 1.7159e-12
9.8693 2.7715 1.4724e-12
43.1648 2.0035 3.3338e-12
47.1445 1.8495 4.0820e-12
64.9747 3.8415 6.5266e-13
-22.0696 1.0355 1.7798e-11
36.2134 3.7665 6.8534e-13
-2.1970 2.8915 1.3241e-12
69.8927 2.7895 1.4487e-12
-33.2640 2.3615 2.2015e-12
1.2981 3.4395 8.5874e-13
-39.9609 4.7645 3.8366e-13
-62.9450 3.0565 1.1526e-12
-12.0017 3.1155 1.0988e-12
4.8685 2.9825 1.2254e-12
23.6391 3.6645 7.3364e-13
-37.8401 3.6575 7.3713e-13
45.9785 0.9705 2.0972e-11
-41.2671 3.1875 1.0379e-12
-21.5185 2.9215 1.2904e-12
48.3853 1.2895 1.0199e-11
-39.3725 3.2005 1.0275e-12
-34.6399 1.9935 3.3763e-12
-32.5416 1.0235 1.8331e-11
-32.5654 2.0225 3.2552e-12
49.9174 3.1745 1.0486e-12
24.7568 1.6975 5.0735e-12
5.9970 3.5955 7.6909e-13
0.1516 1.8675 3.9831e-12
11.5688 2.4685 1.9692e-12
7.0772 5.2035 3.0906e-13
-14.0583 1.6255 5.6634e-12
-51.6110 0.9025 2.5196e-11
51.7694 2.2235 2.5624e-12
28.8699 2.3615 2.2015e-12
-39.3955 2.5415 1.8300e-12
21.1681 4.0875 5.5973e-13
36.0715 0.7865 3.5621e-11
-62.1197 1.1605 1.3330e-11
15.8799 3.1765 1.0469e-12
-62.2465 3.7865 6.7641e-13
-42.0141 3.0575 1.1516e-12
48.3918 2.6585 1.6344e-12
2.7451 2.8965 1.3184e-12
-1.5976 2.1285 2.8610e-12
35.0817 3.7635 6.8670e-13
61.0783 2.9235 1.2882e-12
10.8801 1.2805 1.0382e-11
44.1872 4.5865 4.2132e-13
17.0821 2.4605 1.9853e-12
-20.2317 1.3725 8.7041e-12
6.7642 3.4365 8.6060e-13
-9.1010 4.2405 5.1117e-13
13.5713 4.2935 4.9574e-13
19.5323 2.3295 2.2785e-12
0.7982 3.5395 7.9968e-13
-16.0578 2.5605 1.7961e-12
-64.5705 1.0405 1.7582e-11
17.2035 2.5315 1.8483e-12
-58.7315 3.9535 6.0783e-13
-42.1441 1.4765 7.2297e-12
-28.4626 3.4475 8.5379e-13
-46.9844 2.7065 1.5627e-12
18.1419 3.0175 1.1901e-12
56.6062 4.9655 3.4665e-13
45.4297 4.6715 4.0271e-13
-26.1934 0.9235 2.3775e-11
26.1926 1.7655 4.5924e-12
14.6705 4.6705 4.0292e-13
67.3459 2.8925 1.3230e-12
-28.6818 1.1275 1.4343e-11
3.5349 2.3525 2.2228e-12
-12.0266 1.7925 4.4191e-12
-15.1291 2.8455 1.3784e-12
56.6152 2.4585 1.9894e-12
-30.8612 1.3795 8.5923e-12
-28.1035 1.9165 3.7302e-12
0.8070 4.2255 5.1566e-13
61.8066 2.1565 2.7681e-12
7.8002 2.0565 3.1208e-12
32.8737 4.4735 4.4801e-13
-13.6673 2.0225 3.2552e-12
-23.4008 0.8975 2.5552e-11
-29.1360 3.0165 1.1911e-12
-51.4246 4.8805 3.6165e-13
-27.7196 1.0125 1.8840e-11
-56.0227 4.9635 3.4699e-13
-1.5362 2.4175 2.0754e-12
11.3174 8.1675 1.0345e-13
48.9786 1.8465 4.0989e-12
8.7349 1.5325 6.5773e-12
-51.7173 4.5435 4.3120e-13
28.7785 3.8025 6.6937e-13
-72.2472 1.3215 9.5833e-12
-31.4404 4.5985 4.1862e-13
9.9336 4.4045 4.6550e-13
36.8767 1.1935 1.2414e-11
-37.2316 3.3955 8.8669e-13
0.8868 1.5045 6.8928e-12
38.9364 1.3725 8.7041e-12
41.0323 3.1805 1.0436e-12
13.9168 1.8995 3.8153e-12
14.3724 4.6275 4.1219e-13
43.5757 2.0815 3.0270e-12
-3.5577 3.9795 5.9805e-13
-7.0876 4.2245 5.1596e-13
-37.6722 1.6865 5.1579e-12
6.1072 2.4845 1.9374e-12
-57.3769 1.0885 1.5682e-11
22.8915 4.3825 4.7128e-13
-80.3794 3.6885 7.2185e-13
12.3182 1.2775 1.0444e-11
49.0297 3.5885 7.7283e-13
77.8769 1.7075 4.9985e-12
-1.7288 2.2195 2.5740e-12
-9.8876 3.1085 1.1050e-12
-26.0829 2.2115 2.5976e-12
-0.7316 1.7625 4.6123e-12
-30.3821 0.6895 4.9508e-11
10.6510 0.9535 2.1930e-11
-40.8465 2.3515 2.2252e-12
-49.5832 3.3315 9.2971e-13
36.2913 3.3275 9.3249e-13
1.4491 5.8605 2.3114e-13
-33.2668 1.7405 4.7616e-12
-6.5872 1.3175 9.6574e-12
13.5893 1.8905 3.8615e-12
38.3825 1.2885 1.0219e-11
25.2028 3.0435 1.1649e-12
46.1624 2.6515 1.6453e-12
0.3449 2.0485 3.1518e-12
-27.0002 1.8875 3.8771e-12
-56.6798 5.6945 2.4792e-13
21.6016 1.5805 6.0818e-12
-37.0231 6.2255 1.9952e-13
1.4498 4.6755 4.0186e-13
-21.8417 6.3545 1.8982e-13
46.4251 2.4565 1.9934e-12
-44.6465 0.6605 5.5097e-11
22.4055 3.2575 9.8322e-13
17.7787 4.1535 5.3801e-13
84.2586 4.5995 4.1840e-13
-78.9230 2.4325 2.0433e-12
45.9200 3.2235 1.0093e-12
64.1628 2.5785 1.7648e-12
-60.4715 4.1615 5.3546e-13
-45.3483 1.3915 8.4053e-12
67.9273 1.3925 8.3899e-12
-42.6019 3.4135 8.7510e-13
-44.3574 2.0635 3.0942e-12
-23.4581 3.2885 9.6028e-13
-3.5370 1.0595 1.6794e-11
-22.7578 2.0305 3.2229e-12
-41.1823 3.5465 7.9576e-13
-20.8976 1.0575 1.6874e-11
-32.2765 4.5035 4.4069e-13
-24.6047 3.9265 6.1823e-13
-12.7315 2.2465 2.4967e-12
47.8640 4.4985 4.4190e-13
67.9589 2.5155 1.8779e-12
59.3177 4.9945 3.4173e-13
-10.6608 1.0175 1.8606e-11
-6.0964 1.9915 3.3849e-12
70.4558 4.7795 3.8071e-13
-6.5926 3.5145 8.1389e-13
-29.9139 3.3765 8.9916e-13
46.1067 1.2405 1.1254e-11
-22.7916 4.1765 5.3073e-13
62.0678 1.3985 8.2988e-12
-51.8861 4.6605 4.0505e-13
17.6423 1.4995 6.9513e-12
23.8861 2.4535 1.9996e-12
4.5606 1.1445 1.3808e-11
47.3176 5.0265 3.3642e-13
55.9369 1.6025 5.8721e-12
-11.0860 6.4595 1.8241e-13
-10.9934 3.7125 7.1033e-13
-33.5815 1.6325 5.6020e-12
-40.4274 3.3385 9.2486e-13
8.9009 0.9425 2.2583e-11
-21.1066 2.2465 2.4967e-12
-48.0589 4.6425 4.0893e-13
-52.9780 3.7605 6.8806e-13
65.0362 2.2635 2.4497e-12
82.1867 1.1965 1.2335e-11
65.6453 1.5695 6.1907e-12
59.3643 1.9775 3.4458e-12
8.1268 3.8525 6.4805e-13
33.0461 1.5935 5.9566e-12
-50.0408 5.2445 3.0318e-13
-44.4727 1.0445 1.7412e-11
-34.5865 1.3325 9.3835e-12
9.7887 3.6805 7.2575e-13
-50.6677 2.0865 3.0087e-12
7.2826 1.9345 3.6430e-12
23.6437 2.3185 2.3058e-12
-0.5360 5.7555 2.4156e-13
42.7086 3.2675 9.7574e-13
-5.2587 4.6845 3.9997e-13
-40.8485 4.6665 4.0377e-13
-52.6090 4.2405 5.1117e-13
-70.8376 3.0285 1.1794e-12
-6.7126 1.2135 1.1901e-11
26.8399 4.9875 3.4291e-13
-5.3268 2.8605 1.3603e-12
-70.8080 3.4995 8.2259e-13
-26.4717 3.7145 7.0938e-13
34.1604 2.3795 2.1598e-12
-27.3301 4.5685 4.2542e-13
-34.5067 4.3205 4.8813e-13
21.5325 2.8335 1.3930e-12
-76.9029 1.1205 1.4571e-11
72.2107 3.0005 1.2071e-12
-62.6874 4.4765 4.4727e-13
57.5859 1.6875 5.1501e-12
14.0034 3.6905 7.2088e-13
-51.2477 0.8065 3.3445e-11
42.4917 2.1785 2.6980e-12
-17.9009 3.1325 1.0840e-12
-58.2803 1.5705 6.1806e-12
-73.9214 2.7965 1.4397e-12
-5.7736 7.6115 1.2260e-13
-40.5778 3.9005 6.2848e-13
19.8610 2.2885 2.3828e-12
3.7087 1.4705 7.3049e-12
29.1571 1.7535 4.6725e-12
38.8125 3.9945 5.9251e-13
6.1613 4.5785 4.2313e-13
-3.0141 3.4125 8.7574e-13
-35.4642 1.0325 1.7929e-11
14.7706 2.1155 2.9056e-12
-31.3278 1.1245 1.4440e-11
-47.8548 1.5965 5.9282e-12
24.0097 2.8815 1.3357e-12
-54.6210 3.3195 9.3810e-13
79.1383 3.8875 6.3370e-13
-0.1526 1.9565 3.5402e-12
55.9170 1.9045 3.7900e-12
-33.2583 3.6525 7.3964e-13
6.0072 2.2055 2.6155e-12
9.6864 3.4535 8.5010e-13
-85.4649 3.1395 1.0780e-12
-57.9596 4.8085 3.7509e-13
39.4659 2.2905 2.3775e-12
35.0244 1.4155 8.0478e-12
21.5898 3.7965 6.7200e-13
-29.4302 3.5905 7.7176e-13
3.9096 2.2095 2.6035e-12
-40.2644 1.5955 5.9377e-12
-11.7533 4.9785 3.4443e-13
-62.4214 4.7045 3.9580e-13
82.6838 3.7045 7.1414e-13
-57.0013 4.9725 3.4545e-13
4.3480 1.0555 1.6956e-11
-53.2036 5.7265 2.4456e-13
-62.3781 4.6555 4.0612e-13
-26.1547 4.9345 3.5201e-13
-0.9060 3.6705 7.3067e-13
-5.4981 2.0575 3.1170e-12
-0.7823 3.1485 1.0703e-12
-9.0432 2.6665 1.6222e-12
16.1532 1.8545 4.0542e-12
51.0512 3.2875 9.6101e-13
41.4802 1.8765 3.9349e-12
-17.0225 3.1905 1.0355e-12
-27.5690 4.6585 4.0548e-13
-9.3975 1.4625 7.4068e-12
-43.3340 2.2995 2.3541e-12
42.4699 6.4615 1.8227e-13
74.6159 1.5095 6.8349e-12
59.2434 7.0275 1.4870e-13
16.8666 3.5435 7.9744e-13
-29.1923 2.4025 2.1081e-12
-15.4183 3.2295 1.0046e-12
-13.8898 2.3495 2.2299e-12
49.5036 3.7975 6.7156e-13
-47.8846 2.4105 2.0906e-12
-47.0877 1.5325 6.5773e-12
7.9965 2.7975 1.4384e-12
-62.2121 5.0555 3.3171e-13
41.1319 2.7745 1.4684e-12
4.5021 4.8145 3.7395e-13
47.2548 3.5975 7.6803e-13
-10.4615 4.1015 5.5502e-13
-22.9962 2.2505 2.4855e-12
34.3360 1.5945 5.9471e-12
-23.2963 2.8315 1.3955e-12
-8.0116 3.1045 1.1086e-12
26.0588 1.7195 4.9104e-12
35.9027 3.3955 8.8669e-13
-43.2800 1.8785 3.9243e-12
18.0517 5.1195 3.2164e-13
-7.5781 3.8175 6.6287e-13
-14.8360 2.8525 1.3699e-12
-29.6205 3.1305 1.0857e-12
30.9653 2.1765 2.7043e-12
1.0785 1.5085 6.8464e-12
-44.6885 1.8485 4.0876e-12
-21.8970 1.1185 1.4637e-11
1.6742 1.7735 4.5401e-12
19.7275 2.0015 3.3423e-12
8.9116 4.4435 4.5549e-13
-82.9500 1.7285 4.8458e-12
38.5753 4.2825 4.9889e-13
-5.5209 0.9585 2.1642e-11
-36.8289 2.8315 1.3955e-12
56.1575 2.0545 3.1285e-12
-61.3761 1.8525 4.0653e-12
42.2451 1.5715 6.1707e-12
57.1448 4.7455 3.8745e-13
-6.7977 1.1645 1.3214e-11
4.8313 2.6155 1.7027e-12
3.0212 5.0405 3.3413e-13
-55.0218 4.3465 4.8096e-13
-9.1244 1.5715 6.1707e-12
45.8011 2.2595 2.4606e-12
-14.7869 1.0305 1.8017e-11
-24.1719 1.8885 3.8719e-12
-36.3228 4.0825 5.6143e-13
44.3242 4.1635 5.3483e-13
39.6858 2.3415 2.2492e-12
39.7497 5.4925 2.7078e-13
-36.3716 3.3105 9.4446e-13
-25.7697 4.6675 4.0356e-13
45.0083 2.8835 1.3333e-12
-2.1832 1.5925 5.9661e-12
23.9034 1.0075 1.9077e-11
-6.3937 2.8255 1.4029e-12
12.2016 0.6415 5.9239e-11
9.9110 1.3065 9.8654e-12
-40.5832 3.6695 7.3116e-13
-13.0225 0.6685 5.3472e-11
-45.7091 3.4255 8.6749e-13
74.9134 1.8535 4.0598e-12
11.2832 1.1255 1.4407e-11
-9.0275 1.5115 6.8120e-12
-35.9622 2.1205 2.8883e-12
70.9059 2.0565 3.1208e-12
0.0499 2.9565 1.2525e-12
-24.0100 3.3725 9.0182e-13
-45.7819 4.3485 4.8042e-13
19.3510 4.5725 4.2450e-13
18.2638 0.8125 3.2828e-11
25.2786 4.2665 5.0351e-13
-9.6535 1.0735 1.6244e-11
-28.4010 1.2575 1.0872e-11
30.1773 7.7125 1.1877e-13
-63.7369 2.5755 1.7699e-12
-38.6914 2.4375 2.0328e-12
-59.8217 4.3715 4.7421e-13
-16.6469 0.9315 2.3263e-11
8.1925 4.6085 4.1639e-13
72.5363 2.1515 2.7843e-12
-45.1719 2.3145 2.3159e-12
40.8488 1.8215 4.2429e-12
28.9367 4.6475 4.0784e-13
6.2262 1.7975 4.3880e-12
-42.4992 2.9805 1.2274e-12
-7.2139 4.2395 5.1147e-13
29.4992 1.5175 6.7438e-12
-43.0849 1.4485 7.5901e-12
-1.9650 3.0645 1.1451e-12
-49.0578 1.9355 3.6382e-12
-22.0610 1.8275 4.2077e-12
-56.5793 2.9655 1.2430e-12
-35.3473 0.9355 2.3012e-11
32.6063 1.9035 3.7951e-12
-1.0138 7.8495 1.1383e-13
-68.1797 4.3365 4.8370e-13
-6.5721 1.6125 5.7800e-12
7.8826 1.0145 1.8746e-11
27.0635 4.4925 4.4335e-13
41.1419 3.0385 1.1697e-12
-80.8393 1.4155 8.0478e-12
-33.0419 5.8265 2.3444e-13
-40.8679 2.0165 3.2798e-12
-24.7539 1.3485 9.1032e-12
52.2980 4.5535 4.2887e-13
-63.4615 3.7475 6.9399e-13
53.1402 1.7785 4.5078e-12
74.0100 0.7705 3.7505e-11
1.8193 4.6305 4.1154e-13
-14.2646 3.4145 8.7446e-13
-46.8326 2.1745 2.7106e-12
-14.9741 3.5545 7.9132e-13
16.5995 3.5775 7.7874e-13
24.6719 4.2495 5.0850e-13
6.9595 2.7015 1.5699e-12
-40.8024 1.6795 5.2126e-12
-34.2219 4.2535 5.0732e-13
-29.3768 3.3885 8.9126e-13
-61.3811 2.9005 1.3139e-12
29.3295 0.7365 4.1993e-11
-74.1101 3.9185 6.2136e-13
-28.3171 6.7315 1.6504e-13
66.0356 5.7405 2.4310e-13
-4.4110 2.9925 1.2152e-12
-9.5527 3.1785 1.0453e-12
-52.4350 4.2175 5.1808e-13
61.9574 5.1565 3.1601e-13
37.2661 3.5345 8.0249e-13
-16.8031 1.0955 1.5430e-11
6.9170 1.6045 5.8535e-12
-27.4411 3.0175 1.1901e-12
-63.7880 3.9245 6.1901e-13
25.6328 2.0385 3.1910e-12
20.1348 1.0535 1.7037e-11
-57.6382 1.9785 3.4414e-12
-69.1691 2.4715 1.9632e-12
-12.3254 2.2355 2.5278e-12
33.6614 3.4985 8.2317e-13
5.1923 3.6075 7.6276e-13
61.5725 4.9395 3.5114e-13
-17.2653 5.0005 3.4073e-13
67.7842 1.4235 7.9334e-12
-39.2648 2.0105 3.3046e-12
5.1160 3.5975 7.6803e-13
68.1974 3.6095 7.6171e-13
-27.7728 5.1345 3.1934e-13
-6.2117 3.7685 6.8444e-13
-20.8978 1.5055 6.8811e-12
-51.8566 2.7555 1.4939e-12
2.1254 1.6025 5.8721e-12
-42.5934 2.1765 2.7043e-12
3.9114 1.6295 5.6282e-12
-55.1269 2.9275 1.2838e-12
-10.8020 2.4735 1.9592e-12
-74.5779 4.0165 5.8452e-13
-71.1110 2.4035 2.1059e-12
29.1810 1.3635 8.8509e-12
-4.0883 5.0955 3.2536e-13
-26.8139 1.2455 1.1140e-11
30.2896 3.4725 8.3858e-13
35.9914 2.9165 1.2959e-12
51.3722 2.3215 2.2983e-12
-2.4215 1.8805 3.9137e-12
-25.2871 1.2175 1.1802e-11
-0.7955 4.9335 3.5219e-13
-15.1221 4.2905 4.9659e-13
-60.5971 2.5365 1.8391e-12
-41.5747 2.0165 3.2798e-12
1.9245 4.7155 3.9353e-13
-4.5824 1.2105 1.1976e-11
-10.1553 1.4645 7.3812e-12
-13.4938 1.6985 5.0659e-12
-42.5195 1.7255 4.8672e-12
30.6293 2.5005 1.9064e-12
27.3802 2.7885 1.4500e-12
43.7759 3.8125 6.6503e-13
9.0193 2.5995 1.7292e-12
37.5725 1.7245 4.8744e-12
13.4350 2.8565 1.3651e-12
59.5978 3.5135 8.1447e-13
29.0251 4.4065 4.6498e-13
30.9912 1.7045 5.0208e-12
-27.1686 2.1905 2.6609e-12
-39.4059 1.5255 6.6543e-12
14.5831 4.7235 3.9190e-13
70.1209 1.6985 5.0659e-12
15.6904 3.2855 9.6247e-13
5.4689 3.2575 9.8322e-13
-52.4388 1.1745 1.2930e-11
-22.4588 3.0245 1.1833e-12
49.0766 4.2475 5.0909e-13
84.4503 1.3265 9.4918e-12
-40.3328 3.8735 6.3939e-13
-11.0688 2.2715 2.4280e-12
-76.2303 2.7495 1.5021e-12
74.5185 3.7875 6.7596e-13
-37.7429 4.7235 3.9190e-13
39.8515 1.9705 3.4769e-12
31.3183 2.9815 1.2264e-12
-65.8488 1.2965 1.0060e-11
29.8293 2.6865 1.5920e-12
-27.4817 0.8795 2.6892e-11
33.8423 2.6065 1.7175e-12
-31.4869 3.8065 6.6763e-13
63.8270 4.3645 4.7609e-13
63.9960 4.1685 5.3324e-13
-31.9724 6.2085 2.0085e-13
-30.7467 1.0825 1.5904e-11
-19.2669 2.1835 2.6825e-12
26.9501 3.7995 6.7068e-13
-74.5214 1.2705 1.0591e-11
14.4330 2.6265 1.6849e-12
-33.3524 1.4605 7.4326e-12
0.0648 2.2475 2.4939e-12
-12.4230 2.7365 1.5201e-12
18.3331 4.6865 3.9955e-13
6.3365 4.6225 4.1329e-13
-61.2137 3.3205 9.3739e-13
-29.7030 1.4645 7.3812e-12
37.2377 4.2145 5.1899e-13
-18.7966 1.5065 6.8695e-12
-63.2301 2.5715 1.7769e-12
-61.0967 2.0555 3.1247e-12
-62.1153 3.7865 6.7641e-13
5.9434 3.9525 6.0821e-13
7.4403 2.7055 1.5641e-12
-29.7693 1.1695 1.3071e-11
-27.0599 2.5915 1.7426e-12
-32.4954 1.8055 4.3389e-12
-18.1727 2.5355 1.8409e-12
-13.7613 2.3205 2.3008e-12
74.5315 1.0625 1.6674e-11
7.6372 1.9665 3.4948e-12
3.7133 4.5005 4.4142e-13
20.5762 4.4585 4.5173e-13
-0.8781 4.4525 4.5323e-13
26.7508 4.3755 4.7314e-13
-7.0477 2.5405 1.8318e-12
45.2096 4.1295 5.4577e-13
-47.0195 3.9425 6.1204e-13
-16.9673 1.6825 5.1891e-12
-42.4309 2.0535 3.1324e-12
2.9766 1.4885 7.0826e-12
-8.2035 3.9535 6.0783e-13
27.7467 1.2875 1.0240e-11
-0.7263 4.7585 3.8485e-13
-22.8300 2.2025 2.6245e-12
50.3302 2.7815 1.4592e-12
44.7862 1.6695 5.2922e-12
-13.3200 3.2785 9.6760e-13
15.8184 5.1155 3.2225e-13
-10.8742 1.2685 1.0634e-11
-27.6597 4.3325 4.8480e-13
16.5332 2.0815 3.0270e-12
9.2378 0.7695 3.7628e-11
-16.1966 1.7355 4.7964e-12
-22.9430 1.4655 7.3684e-12
46.5818 1.3425 9.2069e-12
17.2878 2.0285 3.2309e-12
16.4968 1.3695 8.7527e-12
-43.7689 4.0995 5.5569e-13
-38.7664 4.4755 4.4751e-13
7.9998 1.1265 1.4375e-11
69.7326 4.3075 4.9177e-13
10.2021 4.0715 5.6519e-13
-27.4547 2.4455 2.0161e-12
64.4083 4.3855 4.7049e-13
22.3509 3.0385 1.1697e-12
-3.1531 1.0405 1.7582e-11
46.7422 2.6605 1.6314e-12
21.7096 2.7685 1.4764e-12
46.4146 2.2475 2.4939e-12
10.3911 4.2485 5.0880e-13
-31.6592 2.1115 2.9195e-12
6.5234 2.5315 1.8483e-12
-73.7589 4.5995 4.1840e-13
68.0596 3.2095 1.0203e-12
22.9173 7.2005 1.4020e-13
37.8774 3.7505 6.9262e-13
-21.8299 3.7525 6.9170e-13
-43.1251 3.5195 8.1102e-13
-53.0863 3.2725 9.7202e-13
5.6366 1.5415 6.4802e-12
9.7772 3.5685 7.8363e-13
39.3961 2.3695 2.1828e-12
19.6520 1.9535 3.5540e-12
-78.0785 3.0065 1.2011e-12
-56.0438 4.2935 4.9574e-13
-1.4000 2.4945 1.9179e-12
-21.9375 1.8545 4.0542e-12
-0.3795 3.0715 1.1386e-12
-52.1870 4.5235 4.3591e-13
78.6915 2.8065 1.4268e-12
36.6395 2.7325 1.5257e-12
-65.2000 3.1715 1.0511e-12
-24.2426 2.5185 1.8723e-12
-46.5546 3.0375 1.1707e-12
-2.9746 3.4915 8.2728e-13
-26.0996 1.4315 7.8212e-12
-52.0297 1.3995 8.2837e-12
17.5849 2.3895 2.1371e-12
42.5114 3.1455 1.0729e-12
22.1639 2.1885 2.6670e-12
4.0376 1.6665 5.3164e-12
6.7417 3.3695 9.0382e-13
-31.9684 0.8105 3.3031e-11
-56.5400 2.4345 2.0391e-12
24.1319 2.9115 1.3015e-12
-66.8330 1.7595 4.6322e-12
16.2506 3.0455 1.1630e-12
72.6944 1.2205 1.1728e-11
72.1298 3.3725 9.0182e-13
-23.8273 3.1545 1.0652e-12
-6.3989 1.3835 8.5293e-12
-2.7571 1.1645 1.3214e-11
-16.4177 4.7865 3.7934e-13
8.3225 3.4935 8.2611e-13
33.9050 2.4815 1.9433e-12
-40.2443 3.0485 1.1601e-12
15.6388 3.3915 8.8930e-13
33.7338 4.0115 5.8632e-13
-10.4723 1.2805 1.0382e-11
-15.1806 2.9355 1.2750e-12
-12.5920 1.7255 4.8672e-12
-57.6301 3.4585 8.4705e-13
29.8586 1.0395 1.7625e-11
-30.0326 0.7295 4.3008e-11
30.9825 1.1855 1.2628e-11
25.5553 3.0915 1.1203e-12
50.6947 1.9115 3.7550e-12
-44.5433 6.6515 1.6989e-13
-60.0004 1.3665 8.8016e-12
-2.8087 3.7245 7.0467e-13
70.6379 1.4065 8.1794e-12
32.2530 1.1555 1.3477e-11
-28.8890 4.7205 3.9251e-13
-29.1629 2.8305 1.3967e-12
28.2697 4.0715 5.6519e-13
42.3714 4.4865 4.4482e-13
-13.7421 2.7085 1.5598e-12
11.0946 1.6415 5.5243e-12
21.2015 2.8315 1.3955e-12
-77.9314 3.0965 1.1157e-12
-44.8852 2.0055 3.3254e-12
-63.4349 1.3605 8.9005e-12
20.2329 3.1805 1.0436e-12
-12.6617 2.0745 3.0529e-12
56.1879 2.9305 1.2805e-12
-8.1695 1.8075 4.3267e-12
5.8734 4.1775 5.3041e-13
70.7283 3.4135 8.7510e-13
20.4462 3.3195 9.3810e-13
-2.9207 4.6735 4.0229e-13
34.3965 1.9435 3.6004e-12
14.3008 1.7745 4.5336e-12
2.8346 2.6075 1.7159e-12
-60.4173 1.8975 3.8255e-12
40.7307 2.3035 2.3439e-12
44.2075 2.0675 3.0790e-12
31.9091 2.4405 2.0265e-12
3.1889 5.1515 3.1676e-13
30.4644 4.7405 3.8845e-13
-6.1295 2.3825 2.1530e-12
-24.3218 2.0985 2.9654e-12
-23.2553 4.7555 3.8545e-13
21.7081 2.1055 2.9406e-12
16.3409 3.0695 1.1404e-12
1.9493 3.4655 8.4280e-13
-59.7580 3.4755 8.3678e-13
-22.3394 2.9315 1.2794e-12
11.5786 2.2275 2.5508e-12
42.8846 5.3015 2.9527e-13
76.6013 2.5035 1.9007e-12
57.8351 3.4935 8.2611e-13
-5.9968 2.0715 3.0640e-12
-0.4321 1.7845 4.4695e-12
-6.1945 4.2095 5.2051e-13
-39.7857 4.7715 3.8228e-13
-27.7599 3.7755 6.8130e-13
-46.2415 1.2565 1.0894e-11
14.2890 1.8045 4.3450e-12
-52.0345 2.9685 1.2399e-12
-45.0317 3.0775 1.1330e-12
-26.1142 3.7145 7.0938e-13
49.1528 2.1925 2.6548e-12
58.7837 4.3045 4.9262e-13
-32.4809 1.1605 1.3330e-11
-11.3832 3.3355 9.2693e-13
-22.6425 4.3345 4.8425e-13
-2.5198 2.2685 2.4361e-12
-26.7012 3.5105 8.1620e-13
-17.7491 3.8315 6.5689e-13
-3.3363 0.8545 2.8918e-11
15.5948 3.4995 8.2259e-13
-32.5623 1.6005 5.8907e-12
-2.2613 2.4335 2.0412e-12
-17.1122 2.0955 2.9761e-12
-36.1471 3.8175 6.6287e-13
27.1348 1.1835 1.2682e-11
-23.3670 2.9235 1.2882e-12
-46.9242 3.1355 1.0814e-12
41.5437 3.7515 6.9216e-13
-52.2634 4.6915 3.9850e-13
-4.1786 3.3215 9.3669e-13
31.2169 2.4385 2.0307e-12
-18.8776 7.0585 1.4712e-13
-41.2246 4.1945 5.2512e-13
28.4080 2.2055 2.6155e-12
52.8766 1.3255 9.5100e-12
-48.9002 3.2415 9.9536e-13
-5.0070 2.1795 2.6949e-12
-23.9408 3.2945 9.5593e-13
25.0158 2.4535 1.9996e-12
64.4915 1.1175 1.4671e-11
-22.6323 2.4865 1.9335e-12
-50.3998 4.2035 5.2235e-13
1.2712 3.9335 6.1551e-13
-21.0985 3.3125 9.4304e-13
-34.6348 3.9135 6.2333e-13
-34.9141 1.5165 6.7551e-12
36.4406 2.3615 2.2015e-12
28.0176 1.2945 1.0099e-11
4.8621 2.2185 2.5770e-12
-14.2351 2.6005 1.7275e-12
22.5970 2.0645 3.0904e-12
-47.4525 1.2185 1.1777e-11
59.5585 1.0405 1.7582e-11
28.2656 3.7745 6.8175e-13
34.9480 1.8495 4.0820e-12
11.0552 1.4365 7.7522e-12
16.8524 4.5455 4.3073e-13
-30.5944 4.6445 4.0849e-13
41.2282 1.6555 5.4065e-12
1.5981 1.5215 6.6988e-12
5.6323 3.8735 6.3939e-13
-35.6783 4.7085 3.9497e-13
27.0848 1.3685 8.7689e-12
-25.5604 1.0695 1.6399e-11
33.5719 5.2365 3.0432e-13
30.8444 3.4365 8.6060e-13
77.2051 0.9265 2.3581e-11
-24.5765 3.8925 6.3169e-13
-85.3203 4.7075 3.9518e-13
82.3886 6.6075 1.7265e-13
-33.0065 2.7485 1.5035e-12
-48.8933 2.9865 1.2213e-12
-78.1798 6.8695 1.5712e-13
-44.3643 4.3725 4.7394e-13
3.3364 1.2255 1.1607e-11
-69.7420 5.7665 2.4044e-13
-40.1073 2.0165 3.2798e-12
-38.4341 4.2165 5.1838e-13
15.3874 1.0725 1.6283e-11
34.2330 2.3425 2.2468e-12
5.7214 4.4245 4.6033e-13
16.9005 1.1915 1.2467e-11
56.8033 4.4245 4.6033e-13
-16.6273 0.8655 2.8001e-11
2.3176 1.6965 5.0811e-12
-53.0887 1.9875 3.4022e-12
