# FIRESONG Output description
# Lognormal distributed sources
# Desired neutrino diffuse flux:
#      E^2 dN_diffuse/dE = 9e-09 (E/100 TeV)^(-0.13) [GeV/cm^2.s.sr]
# Neutrino point source fluxes listed below are of 'A' where the flux is:
#      E^2 dN_PS/dE = A * (E/100 TeV)^(-0.13) [GeV/cm^2.s]
# Standard Candle Luminosity: 0.0000e+00 erg/yr 
# Note that using 4 years, IceCube sensitivity in the northern hemisphere
# is approximately 10^-9 in the units used for A
# Dec(deg) Redshift A
-39.4120 5.1985 3.1175e-13
13.2134 2.6955 1.6136e-12
-5.5555 5.2495 3.0254e-13
-35.0244 1.8975 3.8408e-12
30.1745 4.5535 4.4234e-13
0.3215 4.7955 3.8255e-13
-29.6895 1.2295 1.1284e-11
-60.0574 2.1135 2.8808e-12
-21.8844 3.5845 7.9138e-13
21.5398 2.6665 1.6276e-12
-13.9758 4.9315 3.4356e-13
87.9216 4.4085 4.6651e-13
-59.5054 1.3335 9.4650e-12
44.4449 4.4025 4.7377e-13
-8.2328 4.4285 4.5626e-13
78.1855 0.6885 4.9204e-11
-35.1579 3.9225 6.2800e-13
23.7150 2.4125 2.0935e-12
14.4796 3.5645 8.0184e-13
44.7724 1.3795 8.5098e-12
-2.3905 4.3665 4.8147e-13
22.9447 3.4985 8.0988e-13
-29.0158 5.4485 2.7666e-13
-51.2246 1.0655 1.6582e-11
65.3284 2.2435 2.5109e-12
-20.2597 3.2735 9.7089e-13
-10.0732 2.2145 2.5921e-12
-15.0001 2.8315 1.3697e-12
-23.9433 0.8265 3.1028e-11
-5.8231 1.8505 3.8701e-12
44.2211 3.3075 9.5866e-13
-24.6699 1.9035 3.8174e-12
-1.0175 2.5565 1.8728e-12
-6.6963 5.2505 3.0085e-13
-34.2108 3.5085 8.4647e-13
63.1346 3.6145 7.3449e-13
9.6813 4.2115 5.2705e-13
14.9167 0.8865 2.6032e-11
11.8389 1.4025 8.3973e-12
0.7966 3.1035 1.1302e-12
-29.6148 1.9815 3.3482e-12
75.2753 3.2205 9.9264e-13
-29.4222 4.4335 4.5613e-13
8.6496 3.6165 7.7194e-13
-8.4810 2.5245 1.8356e-12
-0.4279 1.0215 1.8986e-11
15.5552 1.6915 5.2227e-12
-41.6302 1.3785 8.6694e-12
9.7613 4.1195 5.4797e-13
3.9342 3.7145 7.1999e-13
12.5532 1.0575 1.7576e-11
31.5847 3.6495 7.4639e-13
-12.4873 1.2995 9.9801e-12
10.2675 8.2805 1.0221e-13
56.2437 4.3775 4.6983e-13
24.7895 0.5005 1.0980e-10
-43.6181 0.8235 3.0099e-11
8.2672 4.0185 5.7746e-13
15.0831 1.7525 4.7707e-12
60.9715 2.0985 3.0282e-12
24.9823 1.4045 8.3982e-12
43.8180 4.5745 4.3026e-13
-67.8917 1.3675 9.0027e-12
11.7160 4.3635 4.8778e-13
26.0277 1.2055 1.1777e-11
66.9131 1.8215 4.1886e-12
52.9292 2.4665 1.9555e-12
41.8617 4.6615 3.9057e-13
-27.6694 3.9605 5.8754e-13
22.2064 3.7115 7.1114e-13
-52.2813 0.8585 2.8976e-11
48.7673 5.4345 2.7111e-13
-20.7997 2.6485 1.6473e-12
-57.1988 4.7765 3.8332e-13
-24.8921 4.8915 3.6400e-13
41.5615 1.5965 6.0818e-12
-43.8940 2.8435 1.4077e-12
11.4092 2.3415 2.2863e-12
58.7182 1.1935 1.2349e-11
-13.5235 2.7765 1.4639e-12
21.6756 1.8595 4.1491e-12
-58.0336 2.2625 2.3954e-12
30.6233 1.0185 1.9105e-11
1.4229 1.5105 7.0316e-12
-27.7542 1.1685 1.2878e-11
65.4183 3.0145 1.1637e-12
-20.2070 2.1235 2.9100e-12
-30.2219 3.5355 7.8714e-13
42.6492 1.5895 5.8703e-12
1.9503 0.9235 2.3909e-11
-6.5591 1.9825 3.5415e-12
-54.0961 3.0585 1.1731e-12
-0.1962 2.6065 1.7753e-12
-40.7879 1.9155 3.7349e-12
-19.2190 3.6895 7.4238e-13
4.0066 2.1955 2.6817e-12
39.5092 2.5745 1.7815e-12
-8.2099 1.6135 5.6341e-12
-48.0595 3.8235 6.5629e-13
-8.7888 3.1755 1.0803e-12
-41.8948 1.7515 4.6202e-12
-81.0013 0.3335 2.9393e-10
9.6289 3.1255 1.0971e-12
-43.7462 3.5725 7.7976e-13
39.9040 2.2625 2.4004e-12
-2.2498 1.0095 1.8360e-11
69.0889 0.8615 2.7882e-11
-41.6055 1.6955 5.1114e-12
-2.6485 1.1535 1.4053e-11
4.0882 2.6215 1.6970e-12
44.1899 0.8905 2.5807e-11
68.5770 3.8525 6.2162e-13
3.0279 4.0295 5.6319e-13
-12.0011 1.8445 4.1146e-12
10.3934 4.4125 4.6530e-13
-12.1862 5.3105 3.0358e-13
1.8188 1.1545 1.3125e-11
4.9132 4.3515 4.7804e-13
-28.5303 2.5825 1.7398e-12
-41.5634 2.5295 1.8073e-12
-42.5569 2.6825 1.5302e-12
-20.5112 2.8425 1.3706e-12
58.0278 1.7585 4.6494e-12
13.4416 4.8705 3.7358e-13
60.3748 0.8525 2.9247e-11
-11.3813 1.5115 6.6508e-12
-55.7419 2.0845 3.0111e-12
0.9166 0.9935 1.9994e-11
12.1285 2.9185 1.2319e-12
10.3218 3.3445 9.2474e-13
-37.9126 3.1335 1.0976e-12
48.4115 2.4715 1.9973e-12
-60.4370 3.0325 1.1774e-12
38.1671 2.5375 1.8315e-12
-67.9641 1.5515 6.3953e-12
29.3001 5.6965 2.4619e-13
-3.5573 0.7905 3.3806e-11
-72.9585 4.2225 5.1416e-13
-44.0785 3.6505 7.3276e-13
28.3985 1.8665 3.9732e-12
-56.6305 1.9615 3.3334e-12
-40.5800 2.5175 1.9340e-12
12.9272 2.0985 2.9862e-12
4.5657 2.7165 1.5351e-12
-36.5878 1.5755 5.9992e-12
-30.0716 5.1745 3.0484e-13
-68.3007 5.1205 3.1766e-13
61.7352 1.3695 9.0511e-12
-20.5103 3.6425 7.4381e-13
62.2418 4.5325 4.2554e-13
-38.7873 0.5385 9.4045e-11
39.1787 0.6185 6.6745e-11
39.7631 1.1875 1.2681e-11
-23.3725 3.0315 1.1887e-12
37.5970 3.7215 7.1489e-13
20.3654 3.1545 1.0615e-12
-17.6515 4.2665 5.1694e-13
-23.7044 4.0845 5.6762e-13
37.2769 3.9605 5.9635e-13
19.9484 6.7225 1.6712e-13
-10.8468 3.8935 6.5134e-13
2.0453 4.8505 3.6777e-13
-11.0845 4.6565 4.0580e-13
11.2152 2.7975 1.4676e-12
10.5219 2.1575 2.8070e-12
27.7313 1.9775 3.4534e-12
-29.4494 3.3885 8.7354e-13
84.1530 4.0075 6.0438e-13
59.2357 1.3575 9.0790e-12
16.4511 3.6415 7.6812e-13
-19.1778 4.0735 5.5924e-13
-2.6053 1.6805 5.6443e-12
-65.8044 2.4815 1.9468e-12
53.9258 5.2785 2.9087e-13
50.2569 1.8135 4.2497e-12
-31.4688 1.1845 1.2684e-11
-20.8936 3.9935 6.1892e-13
18.1801 2.4035 2.0574e-12
-48.7590 0.7725 3.6145e-11
-44.9309 3.4225 8.4448e-13
38.7153 2.6375 1.6568e-12
-0.1729 2.4165 2.0846e-12
1.6444 4.6925 4.1407e-13
53.6167 2.5565 1.8020e-12
10.2496 2.0345 3.2241e-12
0.2218 4.3485 4.8816e-13
49.2247 1.3095 9.5334e-12
19.1486 5.0465 3.3942e-13
11.3110 3.5065 8.3481e-13
-7.2157 3.8615 6.5488e-13
-73.9159 2.8985 1.3506e-12
-30.3647 1.6265 5.5852e-12
5.2449 3.2855 9.5190e-13
-14.8588 4.0855 5.5421e-13
-13.9565 3.4475 8.4659e-13
-33.3911 2.5905 1.7029e-12
-38.5135 4.0265 5.7311e-13
-3.3895 1.5515 6.2129e-12
-5.4735 3.3565 8.9576e-13
59.1721 3.4285 8.5969e-13
38.2052 5.6095 2.5789e-13
12.9991 2.7675 1.4810e-12
63.4718 2.8155 1.4182e-12
-20.9853 0.3215 3.0353e-10
48.9474 1.1595 1.3156e-11
-25.8081 2.0635 3.1252e-12
-63.1501 1.8925 3.8515e-12
-32.3699 3.7855 6.6630e-13
65.0539 2.0275 3.0996e-12
-22.2493 2.1845 2.6689e-12
47.6882 1.2375 1.1368e-11
-69.4392 3.4105 8.4121e-13
76.3828 1.2235 1.1365e-11
26.3141 1.8905 3.9741e-12
-27.2999 0.3755 2.1240e-10
-30.0665 4.7415 3.9381e-13
21.3464 4.9085 3.5860e-13
-32.4560 3.2825 1.0094e-12
-64.8217 3.6335 7.6011e-13
3.9962 2.0945 3.0489e-12
1.0037 0.4655 1.2736e-10
26.1371 3.3495 9.1339e-13
41.5289 2.7755 1.4574e-12
81.3964 2.9665 1.2320e-12
-10.6665 4.3495 4.7065e-13
-51.2620 2.5685 1.7198e-12
-65.2963 4.6285 4.0237e-13
-15.2304 3.7595 6.8690e-13
2.2077 5.1635 3.1677e-13
-61.0400 4.2095 5.4008e-13
52.7775 2.7625 1.4589e-12
-9.8986 5.9635 2.1489e-13
-29.9921 2.2215 2.5136e-12
-72.5567 4.7055 3.9332e-13
41.3869 2.1795 2.6280e-12
4.3183 3.7975 7.1180e-13
-85.3578 3.2395 1.0129e-12
-56.4472 1.5335 6.3377e-12
-19.6773 2.5785 1.7754e-12
9.8064 0.8685 2.7696e-11
12.4953 4.6885 4.0232e-13
-24.1178 3.3725 8.7359e-13
-43.4184 4.3715 4.9310e-13
-46.8682 4.1415 5.5062e-13
-59.3613 0.7785 3.6955e-11
-5.6345 1.5995 5.7021e-12
-21.5117 2.6145 1.7003e-12
17.4504 2.4295 2.0394e-12
67.2366 1.0095 1.8841e-11
-22.1099 0.9875 1.9667e-11
60.7477 2.8495 1.3653e-12
64.9943 1.3175 9.4940e-12
6.4730 2.1545 2.7493e-12
-19.7333 2.4835 2.0402e-12
3.9626 1.1595 1.3563e-11
5.4581 4.2045 5.1265e-13
37.6505 2.1895 2.6431e-12
49.0014 1.5455 6.5482e-12
-38.4632 1.7085 5.1498e-12
13.0388 4.4055 4.4906e-13
-25.1900 1.0925 1.5814e-11
70.2042 3.6035 7.5888e-13
48.4085 1.1825 1.2764e-11
-52.0884 1.6465 5.3581e-12
-17.5151 1.7345 4.6997e-12
9.8827 3.8805 6.3557e-13
-4.0685 2.0355 3.2119e-12
-10.5477 4.1655 5.5880e-13
5.1846 3.3285 9.2618e-13
-38.6351 1.5385 6.4918e-12
-61.6881 1.7965 4.3563e-12
-30.0105 4.9055 3.6925e-13
19.7638 1.7905 4.2702e-12
2.0105 3.9145 6.2068e-13
-44.1058 4.1085 5.5996e-13
-39.4209 1.0175 1.9771e-11
21.9250 2.2475 2.3978e-12
34.6959 3.9625 6.1810e-13
20.3275 2.2765 2.4069e-12
54.7811 4.6805 3.9890e-13
55.2702 3.0315 1.1770e-12
14.3534 1.9755 3.4536e-12
-34.6057 3.9485 5.9525e-13
-27.2133 1.1205 1.4817e-11
1.6850 1.4485 7.2472e-12
-12.3977 2.4935 1.9191e-12
6.5166 5.0955 3.2795e-13
6.1293 1.2825 1.0124e-11
14.7311 4.5375 4.3072e-13
-77.8317 4.6505 4.4408e-13
-45.5806 3.5435 7.9870e-13
-58.1419 3.0115 1.1854e-12
-34.3485 3.1125 1.1206e-12
21.8647 4.2355 5.3238e-13
-29.1499 2.0145 3.2415e-12
-12.9296 3.6035 7.5992e-13
-8.0502 1.3465 9.0804e-12
-29.9290 3.2685 9.8508e-13
-62.3208 3.7465 6.7772e-13
25.9291 2.9225 1.2853e-12
53.9982 3.5885 7.5549e-13
-59.4853 1.9415 3.6877e-12
-18.8267 1.8865 3.9629e-12
-36.9977 1.4255 8.0270e-12
-39.3837 2.0645 3.0693e-12
22.9903 2.4625 1.9588e-12
-56.5976 2.7595 1.4594e-12
-3.0614 2.2585 2.4677e-12
37.5832 1.9125 3.6665e-12
-4.7711 2.4005 2.0510e-12
16.3628 1.0675 1.6192e-11
-35.2015 4.9595 3.4576e-13
-56.6168 4.4155 4.7280e-13
43.9015 3.8325 6.6401e-13
7.2300 1.9415 3.6701e-12
4.1897 1.1895 1.2500e-11
35.5200 1.4985 7.0320e-12
57.9579 1.1955 1.2084e-11
66.7188 2.7935 1.4029e-12
-63.5456 2.4235 1.9732e-12
-75.2291 1.5955 6.0023e-12
-17.5722 0.9475 2.2237e-11
-67.1366 0.9065 2.5490e-11
-5.7658 1.9035 3.8468e-12
-58.0352 4.1495 5.2188e-13
-76.6099 1.7145 4.9751e-12
-46.9003 4.9435 3.4242e-13
-30.9311 1.2675 1.0360e-11
-1.8028 1.6875 5.0527e-12
-73.4865 2.9075 1.2874e-12
-60.6161 2.4655 1.9389e-12
-0.3808 3.7265 6.8604e-13
75.2189 5.2045 3.1381e-13
68.2743 3.8375 6.7049e-13
-9.5216 2.0285 3.1943e-12
-22.8459 3.2225 9.9904e-13
-51.7330 1.1685 1.3136e-11
-63.7775 4.2945 4.9586e-13
-19.2442 1.1695 1.3321e-11
-38.1814 4.6795 3.9870e-13
5.5535 2.2665 2.5178e-12
43.9229 2.0075 3.2691e-12
-15.1247 1.8335 4.1290e-12
-5.0852 2.4375 2.0254e-12
-48.6016 1.8395 4.2329e-12
56.0874 3.3285 9.4862e-13
26.7605 2.9035 1.3133e-12
-80.1435 5.3825 2.8572e-13
-78.3010 0.8895 2.5728e-11
-24.8930 1.4165 8.2656e-12
-24.1308 2.0345 3.3156e-12
-55.6536 4.3035 5.0580e-13
-36.5927 3.5555 7.9710e-13
70.7707 4.4485 4.5326e-13
61.1128 3.3885 9.1004e-13
58.3502 4.0835 5.5764e-13
-87.3716 2.0225 3.3519e-12
18.4248 2.6815 1.6258e-12
-14.5041 2.0625 3.0008e-12
-15.3279 4.7015 4.0181e-13
-74.4338 2.4375 1.9810e-12
-11.6194 5.7835 2.4166e-13
36.0045 2.2815 2.3610e-12
18.2301 2.8645 1.3630e-12
-39.4661 1.4165 8.3199e-12
-5.9362 3.9905 6.0197e-13
58.3229 5.7555 2.4104e-13
-9.8328 2.1665 2.5823e-12
10.5233 1.5895 6.0378e-12
11.4777 3.7065 6.9422e-13
14.9941 2.6185 1.6538e-12
21.5894 1.4595 7.3988e-12
-41.0349 1.1855 1.2556e-11
-2.9415 2.1855 2.6701e-12
39.4246 3.7055 7.1538e-13
12.9063 1.2405 1.1173e-11
-17.6311 2.8225 1.4312e-12
46.3788 3.8355 6.4723e-13
85.2131 2.2895 2.3891e-12
73.0986 3.9515 6.0255e-13
26.9750 1.9855 3.4742e-12
0.4119 1.4375 7.7951e-12
-49.8194 1.7195 4.8996e-12
81.4607 0.5565 8.5261e-11
52.6752 0.7365 4.1826e-11
65.1293 4.3195 5.0402e-13
-28.4028 1.6355 5.6196e-12
70.3400 5.5205 2.7601e-13
15.1413 3.1685 1.0196e-12
-7.3971 4.9485 3.3972e-13
-32.9374 3.6905 7.3998e-13
-33.3905 2.9585 1.2130e-12
-9.3211 3.1325 1.1137e-12
-32.9959 5.1665 3.1281e-13
-70.7843 3.9855 5.7301e-13
45.8181 2.6955 1.5360e-12
9.8560 2.7755 1.4590e-12
78.1605 3.5655 7.6963e-13
-0.6737 4.5655 4.2741e-13
-1.6335 1.8745 4.0610e-12
-8.8698 3.5915 7.5654e-13
-53.1817 2.0705 3.0814e-12
-3.2985 2.8265 1.4036e-12
11.6637 1.8265 4.2638e-12
-40.5606 4.2635 5.2425e-13
-23.6709 0.7925 3.4076e-11
-38.1666 1.6495 5.4571e-12
42.6087 4.4215 4.6772e-13
68.1155 1.0315 1.7230e-11
16.5164 2.5205 1.8942e-12
-9.2343 1.9245 3.7978e-12
22.4828 4.3085 4.7546e-13
-32.2347 4.8785 3.5408e-13
18.7835 2.3625 2.1457e-12
-11.2568 2.6815 1.6164e-12
60.2441 5.6735 2.5327e-13
49.4211 3.0335 1.2458e-12
20.4021 1.8855 3.9617e-12
42.4482 2.3115 2.3253e-12
0.6868 3.9325 6.0587e-13
-13.5885 1.8815 3.9428e-12
40.6759 2.1905 2.6059e-12
22.5817 3.4055 8.9525e-13
56.4950 3.9055 6.1673e-13
38.9238 1.1395 1.4250e-11
2.1119 3.9405 6.4077e-13
-65.2613 1.4255 8.0547e-12
31.6019 0.9105 2.3851e-11
70.5264 1.0915 1.5958e-11
-33.1863 2.3195 2.3491e-12
33.5779 2.3165 2.3505e-12
-26.3994 4.1605 5.2065e-13
31.3866 5.6515 2.4917e-13
-20.5341 1.7285 4.6246e-12
-11.3477 2.3335 2.2585e-12
29.0550 2.0145 3.3104e-12
-8.3496 3.2785 1.0094e-12
-48.6153 2.1845 2.5075e-12
-41.5879 3.9995 5.9254e-13
4.2080 6.2055 2.0058e-13
32.0012 6.5265 1.8175e-13
-30.5222 1.1665 1.3142e-11
44.9991 3.3525 9.3756e-13
-60.8418 5.1045 3.2828e-13
-60.1304 4.2575 5.0024e-13
30.1235 5.1725 3.0303e-13
40.2044 4.3485 4.5279e-13
84.0739 4.5315 4.3705e-13
-20.0428 1.8565 3.9507e-12
-9.8110 2.1695 2.6867e-12
6.6280 1.2565 1.0486e-11
-47.2058 1.7635 4.4650e-12
-8.5498 2.6575 1.6359e-12
0.2953 3.0055 1.1619e-12
-47.0678 1.1405 1.4021e-11
-7.7747 3.2825 9.5362e-13
-46.1148 5.3675 2.8746e-13
26.9897 2.5565 1.8309e-12
16.1477 3.5595 7.9185e-13
-33.9803 1.8775 3.8550e-12
-12.1595 4.9925 3.3586e-13
8.4081 3.2505 9.7175e-13
44.4997 4.1385 5.4947e-13
-1.9177 4.6425 4.0973e-13
-9.4006 1.4925 7.2074e-12
49.6100 2.7815 1.4305e-12
39.0944 2.6875 1.5647e-12
2.6828 3.8875 6.2931e-13
42.4157 3.5365 7.7255e-13
54.6665 1.5275 6.8553e-12
62.9273 3.1325 1.0788e-12
-21.7259 4.3675 4.8575e-13
8.0818 0.8945 2.5577e-11
-39.2625 3.1385 1.0819e-12
62.4461 2.5455 1.7586e-12
82.2183 2.3835 2.1608e-12
60.9152 5.5775 2.6370e-13
-31.9997 4.8215 3.7627e-13
84.7529 4.7515 3.8498e-13
-12.9804 3.5945 7.7657e-13
29.0419 1.3695 8.7189e-12
-53.3340 1.0945 1.5248e-11
42.4333 3.3995 8.9117e-13
70.1123 2.5435 1.8241e-12
-24.3558 5.4335 2.6960e-13
-11.6248 1.2985 9.9854e-12
-57.3527 1.2335 1.0776e-11
9.5527 2.2565 2.4844e-12
35.2662 5.2395 3.0282e-13
30.6735 4.2675 5.0405e-13
-8.2208 3.0285 1.1903e-12
-15.2034 3.9705 6.1969e-13
-21.5015 2.2215 2.4319e-12
-36.6468 5.7395 2.4612e-13
50.0799 3.7315 7.3012e-13
27.1605 0.8725 2.7658e-11
16.4883 3.3365 9.0611e-13
-61.6856 5.0795 3.2166e-13
-14.8429 1.8105 4.3536e-12
-38.0961 2.1785 2.7475e-12
-25.8343 2.6275 1.6574e-12
20.0402 4.0515 5.7809e-13
-50.2142 2.3725 2.1475e-12
-15.7524 2.2275 2.5454e-12
-21.4612 4.1985 5.3118e-13
-14.8454 4.1535 5.4947e-13
-46.5875 4.0045 5.8705e-13
-15.8550 5.6805 2.5207e-13
27.5874 3.9955 5.9619e-13
-2.4828 2.9085 1.2647e-12
41.7851 2.9675 1.2322e-12
-13.4714 2.8155 1.4111e-12
-27.6388 4.0465 5.7756e-13
22.4937 1.5865 5.8780e-12
13.8865 3.4025 8.8247e-13
8.4184 2.9535 1.2401e-12
30.4279 1.6705 5.1493e-12
14.1598 4.4445 4.4553e-13
-20.3530 3.5325 8.0190e-13
16.2516 1.1215 1.5164e-11
33.9287 2.1315 2.9673e-12
0.1247 1.7215 5.0572e-12
64.2664 4.8485 3.6600e-13
12.1529 3.2195 9.7808e-13
50.6864 0.8965 2.5602e-11
-44.4978 4.4325 4.5994e-13
-42.8638 3.0925 1.1205e-12
2.4734 5.1095 3.2383e-13
20.8412 2.4525 1.9716e-12
53.2482 2.2805 2.3342e-12
-8.0851 1.5775 6.2460e-12
69.6534 2.3815 2.0572e-12
-65.6155 2.5605 1.8500e-12
0.6374 5.4705 2.6974e-13
-44.1795 4.3035 4.9674e-13
7.7233 0.8575 2.9750e-11
5.6502 1.3925 8.2354e-12
23.4444 3.3715 9.0505e-13
-36.3455 3.1785 1.0557e-12
-11.7726 4.5495 4.4308e-13
-42.1942 1.0455 1.7905e-11
41.0639 4.6945 3.9300e-13
-0.9319 3.2305 1.0303e-12
-65.0860 3.2655 9.8293e-13
69.5681 1.7445 4.7743e-12
28.1637 2.2205 2.6228e-12
8.1264 3.2645 1.0066e-12
26.4600 5.9415 2.2425e-13
69.7567 2.4235 2.0596e-12
-62.4338 1.9795 3.4148e-12
-27.3512 4.0495 5.8923e-13
73.6028 2.9725 1.2344e-12
-0.4862 2.7025 1.6017e-12
16.5725 2.7665 1.5111e-12
61.0985 3.5575 7.7479e-13
-18.9630 2.3525 2.2772e-12
71.6203 2.3225 2.2638e-12
81.0139 4.2515 5.0606e-13
-28.9005 1.9025 4.0157e-12
40.7196 5.6655 2.5172e-13
-4.0063 2.5305 1.9051e-12
-59.7936 4.5165 4.5260e-13
11.3357 0.8095 3.3433e-11
-6.5333 4.7785 3.8204e-13
35.8192 4.3405 4.7465e-13
9.0850 1.3595 8.9755e-12
63.3728 4.3995 4.6196e-13
68.9707 1.8785 4.0934e-12
-52.8719 3.3455 9.3858e-13
-5.1305 3.0385 1.1754e-12
19.4671 4.2285 5.1369e-13
45.2993 1.6635 5.2233e-12
-29.1603 4.5815 4.0507e-13
-4.3130 2.8555 1.3918e-12
-63.0688 1.9605 3.5829e-12
0.3453 0.7765 3.6013e-11
-51.0526 2.5415 1.8739e-12
-55.8168 5.6965 2.5434e-13
-65.2171 3.0915 1.1555e-12
-43.0606 4.3605 4.8349e-13
16.6350 3.9555 6.1775e-13
11.9374 1.6565 5.4392e-12
23.7713 3.8025 6.7856e-13
55.0298 1.2305 1.1360e-11
20.5624 4.3925 4.5553e-13
-21.6816 5.7655 2.4437e-13
34.4774 3.1935 1.0087e-12
35.5567 2.2355 2.4387e-12
2.5706 3.4535 8.4655e-13
-15.0124 1.3985 8.1509e-12
12.6727 2.1025 2.9656e-12
23.9383 1.7255 4.6724e-12
24.2444 0.7865 3.5007e-11
-24.0914 4.6145 3.9654e-13
53.0929 0.6905 4.9039e-11
-71.2960 2.3815 2.1232e-12
-4.5183 1.9475 3.4452e-12
15.8842 1.3455 9.0251e-12
-6.7218 3.0725 1.1322e-12
56.0150 1.3825 8.7431e-12
10.6885 1.0605 1.6029e-11
-7.6012 4.4125 4.6016e-13
47.0634 3.3165 9.3232e-13
9.9266 2.5725 1.7066e-12
30.9650 3.6825 7.3754e-13
-26.1408 1.8045 4.3212e-12
59.1700 3.0455 1.1532e-12
-5.2022 4.4665 4.5785e-13
-33.9878 4.7525 3.8173e-13
27.8916 2.5705 1.8237e-12
28.4375 2.0545 3.1571e-12
-24.2385 5.0375 3.3288e-13
13.4835 2.8165 1.4420e-12
2.0543 3.5535 8.1403e-13
7.7565 2.2925 2.4069e-12
-12.8724 4.1985 5.4030e-13
22.7412 2.4425 1.9406e-12
40.3655 1.9045 3.8751e-12
-12.7412 1.3155 9.4617e-12
-35.3504 3.8755 6.3907e-13
-22.0083 3.5795 8.0952e-13
68.0889 3.0595 1.1374e-12
4.7139 3.0215 1.1719e-12
-15.3678 0.6265 6.4221e-11
-33.0665 3.6305 7.8506e-13
45.0566 1.3485 9.3188e-12
-56.7344 0.7945 3.3552e-11
14.0823 4.6135 4.0803e-13
-20.6405 2.8465 1.3894e-12
14.8227 3.5895 7.6967e-13
30.0307 2.4575 2.0228e-12
14.3697 2.7055 1.5807e-12
-15.6711 9.3045 7.4762e-14
39.0456 1.5115 6.9727e-12
14.0237 2.8475 1.3925e-12
-25.6784 1.1615 1.3465e-11
-3.2055 1.5995 5.7607e-12
-12.1726 2.1285 2.8944e-12
39.9493 4.0285 5.8053e-13
-34.5843 1.2315 1.1775e-11
-59.1585 3.3635 8.8460e-13
-58.1159 1.6645 5.3891e-12
-10.1953 1.9965 3.4438e-12
42.9869 4.3205 4.8593e-13
-44.8198 2.8675 1.3001e-12
19.6900 4.3935 4.6633e-13
43.1078 3.1035 1.1351e-12
-31.0686 3.9215 6.3140e-13
-42.2468 7.2905 1.3802e-13
-68.0710 2.3195 2.2724e-12
-55.4074 2.6215 1.6656e-12
54.1916 0.4745 1.2743e-10
65.9163 5.2705 3.1141e-13
8.1125 3.8385 6.7614e-13
-13.4449 4.0105 6.0274e-13
41.6452 1.7035 5.0182e-12
3.5505 3.6265 7.2824e-13
-21.0283 3.8505 6.4819e-13
-71.6936 2.5255 1.7921e-12
-52.6428 1.9305 3.7155e-12
-5.2286 2.4395 2.0360e-12
9.2919 4.4345 4.5479e-13
62.2517 4.3805 4.7709e-13
-73.6403 4.9905 3.4725e-13
21.7215 4.2355 5.2340e-13
22.6278 3.9925 5.9646e-13
-43.6154 3.3045 9.6953e-13
-6.2474 1.8095 4.4573e-12
19.5097 5.8465 2.3174e-13
-66.9993 1.9155 3.7288e-12
13.7449 3.3985 8.7566e-13
-26.2180 3.9645 6.2223e-13
53.0845 4.6455 4.1754e-13
-44.8747 4.0525 5.5958e-13
-25.7878 3.2135 1.0147e-12
-12.9691 2.7735 1.4695e-12
41.0890 2.1045 2.9678e-12
-5.1817 3.6975 7.2417e-13
-65.7966 3.8125 6.7585e-13
13.6039 2.8665 1.3185e-12
-13.4834 4.0975 5.5677e-13
-35.3607 1.3025 9.6906e-12
-34.1997 4.4185 4.5377e-13
74.1837 1.8745 4.0172e-12
4.9074 2.5125 1.8227e-12
17.0628 2.6485 1.6249e-12
15.8565 6.0465 2.1551e-13
-49.1117 1.1085 1.5307e-11
15.3846 3.9175 6.0560e-13
-79.2558 1.9165 3.6399e-12
12.3801 1.0455 1.7063e-11
14.3707 2.6285 1.7522e-12
20.4997 2.3325 2.3169e-12
15.6192 1.4345 7.5930e-12
-32.0156 1.1065 1.4512e-11
-4.9089 3.8505 6.4364e-13
-27.7504 1.2385 1.1310e-11
-21.9638 1.5205 6.8079e-12
-22.1951 2.1615 2.8466e-12
-44.4727 4.6025 4.1569e-13
12.5260 1.6485 5.3528e-12
10.3107 4.1835 5.3528e-13
36.2736 3.6405 7.5313e-13
73.4836 2.6255 1.6666e-12
-24.9982 3.0545 1.1373e-12
32.4478 3.3985 8.6756e-13
-23.5829 1.8825 4.0943e-12
-29.8400 1.9575 3.5665e-12
-22.7151 2.4475 2.0218e-12
-6.7711 1.6765 5.3034e-12
33.6355 3.2685 9.8632e-13
24.5396 1.2715 1.0917e-11
40.5508 2.3375 2.2793e-12
10.3712 1.7345 5.0265e-12
-58.6148 3.3175 9.7127e-13
-72.2814 0.9825 1.9653e-11
-27.4653 2.0585 3.0695e-12
-35.6780 1.3805 8.6403e-12
9.8168 3.8335 6.6176e-13
-8.5004 4.5615 4.1967e-13
-14.4570 4.3615 4.9560e-13
-3.9295 4.6785 3.9710e-13
41.3968 2.9705 1.2840e-12
-26.6579 3.9275 6.2457e-13
-14.5216 3.3055 9.2969e-13
31.7712 1.3945 8.7015e-12
26.1503 1.2835 1.0596e-11
28.7388 0.7755 3.7935e-11
-23.9339 0.9095 2.3316e-11
-17.4533 5.1545 3.1087e-13
36.3595 1.0435 1.7390e-11
79.4171 4.2575 5.0340e-13
-7.0677 2.5005 1.9031e-12
2.3838 2.3785 2.0923e-12
58.2982 2.0335 3.1416e-12
-7.4134 3.9935 6.0295e-13
-19.9675 2.4585 1.9969e-12
0.8373 4.3195 5.0280e-13
-73.1831 1.2855 1.0192e-11
-50.5395 6.4425 1.8115e-13
31.5288 1.6115 5.6220e-12
-9.2851 3.3495 8.9729e-13
